"itemID","systemSku","defaultCost","avgCost","discountable","tax","archived","itemType","serialized","description","modelYear","upc","ean","customSku","manufacturerSku","createTime","timeStamp","publishToEcom","categoryID","taxClassID","departmentID","itemMatrixID","manufacturerID","seasonID","defaultVendorID","ItemShops","Prices"
"427","210000000427","44.8","44.8","true","true","false","default","false","AdV JD Happy Mug","0","","","TBLTP- 10063","TSSJHN26","2015-10-05T16:24:27+00:00","2018-12-15T21:22:27+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""854"",""qoh"":""3"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-12-15T21:22:27+00:00"",""itemID"":""427"",""shopID"":""1""},{""itemShopID"":""855"",""qoh"":""3"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-12-15T21:22:27+00:00"",""itemID"":""427"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""120"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"429","210000000429","44.8","44.8","true","true","false","default","false","AdV JD Ladybug Mug","0","","","TBLTP- 10065","TSSJHN21","2015-10-05T16:24:28+00:00","2018-04-19T15:12:09+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""858"",""qoh"":""4"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-12-20T18:01:36+00:00"",""itemID"":""429"",""shopID"":""1""},{""itemShopID"":""859"",""qoh"":""4"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-12-20T18:01:36+00:00"",""itemID"":""429"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""120"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"431","210000000431","48.16","48.16","true","true","false","default","false","AdV Adelaide Soup Plate | Large","0","","","TBLTP- 10067","ASCADL3","2015-10-05T16:24:28+00:00","2019-01-06T18:53:48+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""862"",""qoh"":""10"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-06T18:53:48+00:00"",""itemID"":""431"",""shopID"":""1""},{""itemShopID"":""863"",""qoh"":""10"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-06T18:53:48+00:00"",""itemID"":""431"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""120"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"432","210000000432","47.04","58.34","true","true","false","default","false","AdV Marguerite Fruit Bowl | Large","0","","","TBLTP- 10068","CPBMRG2","2015-10-05T16:24:28+00:00","2019-02-21T20:30:17+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""864"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-25T18:28:12+00:00"",""itemID"":""432"",""shopID"":""1""},{""itemShopID"":""865"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-25T18:28:12+00:00"",""itemID"":""432"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""130"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"434","210000000434","49.28","49.28","true","true","false","default","false","AdV JD Round Chair Platter","0","","","TBLTP- 10070","PLTJHN1","2015-10-05T16:24:29+00:00","2018-04-19T15:16:08+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""868"",""qoh"":""3"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-21T20:55:33+00:00"",""itemID"":""434"",""shopID"":""1""},{""itemShopID"":""869"",""qoh"":""3"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-21T20:55:33+00:00"",""itemID"":""434"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""136"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"435","210000000435","56","56","true","true","false","default","false","AdV Rose Pitcher | Small","0","","","TBLTP- 10071","VSERSE10","2015-10-05T16:24:29+00:00","2018-04-19T15:50:36+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""870"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-04-19T15:50:36+00:00"",""itemID"":""435"",""shopID"":""1""},{""itemShopID"":""871"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2017-05-08T15:39:12+00:00"",""itemID"":""435"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""140"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"437","210000000437","49.28","49.28","true","true","false","default","false","AdV Adelaide Deep Platter | Small","0","","","TBLTP- 10073","PLTADL1","2015-10-05T16:24:30+00:00","2019-01-03T16:35:27+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""874"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-03T16:35:27+00:00"",""itemID"":""437"",""shopID"":""1""},{""itemShopID"":""875"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2017-04-24T18:30:59+00:00"",""itemID"":""437"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""150"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"438","210000000438","49.28","49.28","true","true","false","default","false","AdV Simple Salad Bowl | Small","0","","","TBLTP- 10074","CPBSMP20","2015-10-05T16:24:30+00:00","2018-12-11T21:08:49+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""876"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-12-11T21:08:49+00:00"",""itemID"":""438"",""shopID"":""1""},{""itemShopID"":""877"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-12-11T21:08:49+00:00"",""itemID"":""438"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""150"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"440","210000000440","57.12","57.12","true","true","false","default","false","AdV Colbert Pitcher | Small","0","","","TBLTP- 10076","VSECLB02","2015-10-05T16:24:31+00:00","2018-07-16T18:28:34+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""880"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-07-16T18:28:34+00:00"",""itemID"":""440"",""shopID"":""1""},{""itemShopID"":""881"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-07-16T18:28:34+00:00"",""itemID"":""440"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""150"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"441","210000000441","68.32","68.32","true","true","false","default","false","AdV Adelaide Deep Platter | Large","0","","","TBLTP- 10077","PLTADL3","2015-10-05T16:24:31+00:00","2018-04-18T21:35:28+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""882"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-04-18T21:35:28+00:00"",""itemID"":""441"",""shopID"":""1""},{""itemShopID"":""883"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2017-05-31T15:49:42+00:00"",""itemID"":""441"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""215"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"443","210000000443","63.84","63.84","true","true","false","default","false","AdV Simple Salad Bowl | Medium","0","","","TBLTP- 10079","CPBSMP30","2015-10-05T16:24:32+00:00","2018-04-19T15:52:42+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""886"",""qoh"":""3"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-04-19T15:52:42+00:00"",""itemID"":""443"",""shopID"":""1""},{""itemShopID"":""887"",""qoh"":""3"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-04-10T16:39:37+00:00"",""itemID"":""443"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""170"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"447","210000000447","70.56","0","true","true","false","default","false","AdV Peggy Bowl on Stand","0","","","TBLTP- 10083","CPHPGG3","2015-10-05T16:24:33+00:00","2019-02-21T21:37:31+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""894"",""qoh"":""0"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-25T18:28:11+00:00"",""itemID"":""447"",""shopID"":""1""},{""itemShopID"":""895"",""qoh"":""0"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-25T18:28:11+00:00"",""itemID"":""447"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""190"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"451","210000000451","87.36","87.36","true","true","false","default","false","AdV Simple Fruit Stand","0","","","TBLTP- 10087","CPHSMP2","2015-10-05T16:24:35+00:00","2019-01-06T18:53:48+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""902"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-06T18:53:48+00:00"",""itemID"":""451"",""shopID"":""1""},{""itemShopID"":""903"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-06T18:53:48+00:00"",""itemID"":""451"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""220"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"462","210000000462","96.32","96.32","true","true","false","default","false","AdV Fleur Pitcher","0","","","TBLTP- 10098","VSEFLR20","2015-10-05T16:24:38+00:00","2018-08-01T16:07:36+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""924"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-08-01T16:07:36+00:00"",""itemID"":""462"",""shopID"":""1""},{""itemShopID"":""925"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-08-01T16:07:36+00:00"",""itemID"":""462"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""280"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"464","210000000464","107.52","107.52","true","true","false","default","false","AdV Simple Fruit Stand | Large","0","","","TBLTP- 10100","CPHSMP3","2015-10-05T16:24:39+00:00","2018-12-06T22:25:03+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""928"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-06T18:53:48+00:00"",""itemID"":""464"",""shopID"":""1""},{""itemShopID"":""929"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-06T18:53:48+00:00"",""itemID"":""464"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""280"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"465","210000000465","106.79","118","true","true","false","default","false","AdV Adelaide Salad Bowl | Large","0","","","TBLTP- 10101","CPBADL4","2015-10-05T16:24:39+00:00","2018-11-08T16:46:55+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""930"",""qoh"":""0"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-27T21:30:15+00:00"",""itemID"":""465"",""shopID"":""1""},{""itemShopID"":""931"",""qoh"":""0"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-27T21:30:15+00:00"",""itemID"":""465"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""295"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"466","210000000466","114.24","114.24","true","true","false","default","false","AdV Colbert Coffee Pot | Small","0","","","TBLTP- 10102","CFTCLB1","2015-10-05T16:24:39+00:00","2018-04-19T14:50:54+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""932"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-04-19T14:50:54+00:00"",""itemID"":""466"",""shopID"":""1""},{""itemShopID"":""933"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2015-10-05T16:24:39+00:00"",""itemID"":""466"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""300"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"470","210000000470","148.96","148.96","true","true","false","default","false","AdV Setsuko Cat Teapot | Large","0","","","TBLTP- 10106","THRSTK3","2015-10-05T16:24:40+00:00","2018-04-19T15:50:58+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""940"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-04-19T15:50:58+00:00"",""itemID"":""470"",""shopID"":""1""},{""itemShopID"":""941"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2015-10-05T16:24:41+00:00"",""itemID"":""470"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""350"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"473","210000000473","131.04","131.04","true","true","false","default","false","AdV Benoit Teapot with Marie-A Head","0","","","TBLTP- 10109","THRBNT1","2015-10-05T16:24:41+00:00","2018-04-19T14:49:21+00:00","false","243","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""946"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-04-19T14:49:21+00:00"",""itemID"":""473"",""shopID"":""1""},{""itemShopID"":""947"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2015-10-05T16:24:42+00:00"",""itemID"":""473"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""390"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"496","210000000496","38","38","false","true","false","default","false","Conic Folded Edge Bowl","0","","","TBLTP- 10132","","2015-10-05T16:24:48+00:00","2018-11-27T20:12:24+00:00","false","225","2","0","0","0","0","28","{""ItemShop"":[{""itemShopID"":""992"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-11-27T20:12:24+00:00"",""itemID"":""496"",""shopID"":""1""},{""itemShopID"":""993"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-03-07T14:31:36+00:00"",""itemID"":""496"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""95"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"510","210000000510","5.25","5.25","false","true","false","default","false","Old Fashioned Glass","0","","","TBLTP- 10146","","2015-10-05T16:24:53+00:00","2019-02-13T21:41:44+00:00","false","245","2","0","0","0","0","34","{""ItemShop"":[{""itemShopID"":""1020"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-13T21:41:43+00:00"",""itemID"":""510"",""shopID"":""1""},{""itemShopID"":""1021"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-13T21:41:29+00:00"",""itemID"":""510"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""14"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"518","210000000518","7.77","7.77","false","true","false","default","false","Adam's White Wine Glass","0","","","TBLTP- 10154","","2015-10-05T16:24:55+00:00","2019-02-02T16:31:23+00:00","false","245","2","0","0","0","0","36","{""ItemShop"":[{""itemShopID"":""1036"",""qoh"":""57"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-02T16:31:23+00:00"",""itemID"":""518"",""shopID"":""1""},{""itemShopID"":""1037"",""qoh"":""57"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-02T16:27:21+00:00"",""itemID"":""518"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""18"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"519","210000000519","7.98","7.98","false","true","false","default","false","Adam's Red Wine Glass","0","","","TBLTP- 10155","","2015-10-05T16:24:56+00:00","2018-11-27T16:26:25+00:00","false","245","2","0","0","0","0","36","{""ItemShop"":[{""itemShopID"":""1038"",""qoh"":""53"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-12-05T18:59:51+00:00"",""itemID"":""519"",""shopID"":""1""},{""itemShopID"":""1039"",""qoh"":""53"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-12-05T18:59:51+00:00"",""itemID"":""519"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""20"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"520","210000000520","7.98","7.98","false","true","false","default","false","Adam's Water Glass","0","","","TBLTP- 10156","","2015-10-05T16:24:56+00:00","2019-02-23T16:41:56+00:00","false","245","2","0","0","0","0","36","{""ItemShop"":[{""itemShopID"":""1040"",""qoh"":""151"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-23T16:41:52+00:00"",""itemID"":""520"",""shopID"":""1""},{""itemShopID"":""1041"",""qoh"":""151"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-23T16:41:52+00:00"",""itemID"":""520"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""22"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"563","210000000563","118","118","true","true","false","default","false","Plaid Ecological Throw | Sisteron Bordeaux","0","","","TEX- 10043","","2015-10-05T16:25:10+00:00","2019-03-18T20:32:42+00:00","false","210","2","0","0","0","0","60","{""ItemShop"":[{""itemShopID"":""1126"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-18T20:32:42+00:00"",""itemID"":""563"",""shopID"":""1""},{""itemShopID"":""1127"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-12-03T22:37:01+00:00"",""itemID"":""563"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""260"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"564","210000000564","118","118","true","true","false","default","false","Plaid Ecological Throw | Sisteron Dark Green","0","","","TEX- 10044","","2015-10-05T16:25:11+00:00","2019-03-18T20:33:03+00:00","false","210","2","0","0","0","0","60","{""ItemShop"":[{""itemShopID"":""1128"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-18T20:33:03+00:00"",""itemID"":""564"",""shopID"":""1""},{""itemShopID"":""1129"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-28T15:26:29+00:00"",""itemID"":""564"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""260"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"565","210000000565","118","118","true","true","false","default","false","Plaid Ecological Throw | Sisteron Fuchsia","0","","","TEX- 10045","","2015-10-05T16:25:11+00:00","2019-03-18T20:43:10+00:00","false","210","2","0","0","0","0","60","{""ItemShop"":[{""itemShopID"":""1130"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-18T20:43:10+00:00"",""itemID"":""565"",""shopID"":""1""},{""itemShopID"":""1131"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-10-31T20:15:15+00:00"",""itemID"":""565"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""260"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"586","210000000586","16.4","16.4","false","true","false","default","false","DR Amber Pillar | 4 x 8","0","","","DEC ACC- 10210","#24","2015-10-07T00:25:23+00:00","2018-11-27T17:44:09+00:00","false","226","2","0","0","0","0","34","{""ItemShop"":[{""itemShopID"":""1172"",""qoh"":""0"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-06T18:53:49+00:00"",""itemID"":""586"",""shopID"":""1""},{""itemShopID"":""1173"",""qoh"":""0"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-06T18:53:49+00:00"",""itemID"":""586"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""52"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"587","210000000587","18.9","18.9","false","true","false","default","false","DR Black Pillar | 4 x 8","0","","","DEC ACC- 10211","#24","2015-10-07T00:29:42+00:00","2019-03-29T17:22:20+00:00","false","226","2","0","0","0","0","34","{""ItemShop"":[{""itemShopID"":""1174"",""qoh"":""14"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-29T17:31:16+00:00"",""itemID"":""587"",""shopID"":""1""},{""itemShopID"":""1175"",""qoh"":""14"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-29T17:31:16+00:00"",""itemID"":""587"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""52"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
